356689.125,0
80478920.0,0
356598.84375,0
80043224.0,0
356272.03125,0
79495832.0,0
27208.814453125,30
117149016.0,30
16591.4609375,30
118731376.0,30
26061.34375,30
139500640.0,30
11657.533203125,60
109906320.0,60
25570.787109375,60
100192704.0,60
15522.9658203125,60
107808856.0,60
13056.013671875,90
101009792.0,90
13062.4990234375,90
108355456.0,90
5861.16552734375,90
104402320.0,90
6047.576171875,120
101581696.0,120
19194.419921875,120
87374432.0,120
14681.4189453125,120
89805424.0,120
5973.470703125,150
97001656.0,150
14921.1650390625,150
78505528.0,150
12758.931640625,150
78678472.0,150
7976.421875,180
121649152.0,180
13043.8984375,180
103441656.0,180
12826.5205078125,180
102300144.0,180
